satellite,start_time,end_time,duration,max_elevation,constellation,location,country,duration [s],max_elevation [deg],satellite_height [km],slant_range [km],footprint_radius [km],footprint_area [km²]
TIANQI-23,2025-04-20 02:30:15.051901+00:00,2025-04-20 02:46:15.051924+00:00,960.0000232458115,56.618509075368316,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-25 08:47:15.051920+00:00,2025-04-25 08:57:15.051925+00:00,600.0000044703484,6.305486861843739,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-20 00:47:15.051907+00:00,2025-04-20 00:59:15.051904+00:00,719.999997317791,10.754500876781634,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-19 11:47:15.051920+00:00,2025-04-19 11:59:15.051918+00:00,719.999997317791,9.980063205862885,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-26 19:04:15.051927+00:00,2025-04-26 19:20:15.051910+00:00,959.9999830126762,55.5250037348205,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-27 08:00:15.051927+00:00,2025-04-27 08:08:15.051899+00:00,479.9999713897705,4.549063840785276,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-26 03:37:15.051902+00:00,2025-04-26 03:53:15.051926+00:00,960.0000232458115,31.576762837010662,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-27 09:41:15.051928+00:00,2025-04-27 09:57:15.051911+00:00,959.9999830126762,57.31528202672184,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-26 01:50:15.051923+00:00,2025-04-26 02:06:30.051905+00:00,974.9999821186066,56.713447943625845,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-26 00:05:00.051897+00:00,2025-04-26 00:20:30.051922+00:00,930.0000250339508,41.155790554922156,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-25 22:23:15.051899+00:00,2025-04-25 22:33:15.051903+00:00,600.0000044703484,5.947136920460227,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-25 09:21:15.051919+00:00,2025-04-25 09:34:30.051912+00:00,794.9999928474426,15.64594959440063,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-25 07:35:00.051897+00:00,2025-04-25 07:51:15.051919+00:00,975.0000223517418,73.851979367531,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-25 05:48:30.051916+00:00,2025-04-25 06:04:30.051899+00:00,959.9999830126762,40.47009188757209,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-25 04:02:00.051894+00:00,2025-04-25 04:17:15.051920+00:00,915.0000259280205,31.38307886082612,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-21 02:06:00.051907+00:00,2025-04-21 02:22:00.051930+00:00,960.0000232458115,53.740233595658616,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-20 11:23:15.051926+00:00,2025-04-20 11:35:15.051923+00:00,719.999997317791,10.849537011140256,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-25 14:08:15.051899+00:00,2025-04-25 14:16:15.051910+00:00,480.00001162290573,3.4319249933785483,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-16 11:13:15.051921+00:00,2025-04-16 11:29:00.051905+00:00,944.9999839067459,46.426918500224126,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-16 07:40:15.051919+00:00,2025-04-16 07:56:15.051902+00:00,959.9999830126762,31.041055595292967,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-28 12:54:15.051922+00:00,2025-04-28 13:03:15.051930+00:00,540.000008046627,4.3428021901102305,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-28 11:04:00.051914+00:00,2025-04-28 11:19:00.051901+00:00,899.9999865889549,23.972736267050266,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-28 09:17:15.051893+00:00,2025-04-28 09:33:15.051917+00:00,960.0000232458115,53.13696429749846,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-28 07:36:15.051933+00:00,2025-04-28 07:44:15.051904+00:00,479.9999713897705,3.7093462464229057,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-27 20:26:15.051915+00:00,2025-04-27 20:41:00.051902+00:00,884.9999874830246,20.798703250137606,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-27 18:40:15.051932+00:00,2025-04-27 18:56:15.051915+00:00,959.9999830126762,51.839870387294475,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-27 16:55:15.051905+00:00,2025-04-27 17:07:15.051902+00:00,719.999997317791,9.926442371108207,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-27 15:10:15.051919+00:00,2025-04-27 15:15:15.051901+00:00,299.99998211860657,1.110655462746771,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-27 13:19:15.051913+00:00,2025-04-27 13:27:15.051925+00:00,480.00001162290573,4.023496632257472,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-25 12:17:00.051894+00:00,2025-04-25 12:31:15.051924+00:00,855.0000295042992,20.285757486144306,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-13 19:02:15.051893+00:00,2025-04-13 19:06:15.051919+00:00,240.00002592802048,1.0986030797548059,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-14 22:10:00.051906+00:00,2025-04-14 22:24:15.051895+00:00,854.9999892711639,20.466740063705704,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-23 22:04:15.051927+00:00,2025-04-23 22:17:15.051920+00:00,779.9999937415123,15.09816422154318,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-23 18:32:15.051920+00:00,2025-04-23 18:45:15.051914+00:00,779.9999937415123,12.47758441017018,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-23 16:47:15.051893+00:00,2025-04-23 16:53:15.051912+00:00,360.0000187754631,1.5692612718077248,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-23 14:57:15.051925+00:00,2025-04-23 15:04:15.051900+00:00,419.9999749660492,2.900962896863472,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-23 13:05:15.051923+00:00,2025-04-23 13:20:00.051910+00:00,884.9999874830246,18.16543061867514,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-23 11:18:15.051903+00:00,2025-04-23 11:34:15.051927+00:00,960.0000232458115,76.82944745407096,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-23 09:35:15.051910+00:00,2025-04-23 09:46:15.051910+00:00,660.0000008940697,8.178975372125425,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-22 22:28:15.051921+00:00,2025-04-22 22:41:15.051915+00:00,779.9999937415123,13.852826835413328,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-22 20:41:15.051902+00:00,2025-04-22 20:57:15.051925+00:00,960.0000232458115,73.35549926712922,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-22 18:56:15.051915+00:00,2025-04-22 19:09:15.051909+00:00,779.9999937415123,13.19366036232323,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-22 17:11:15.051928+00:00,2025-04-22 17:17:15.051907+00:00,359.9999785423279,1.7173061677927395,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-22 15:21:15.051919+00:00,2025-04-22 15:28:15.051935+00:00,420.0000151991844,2.657562036179272,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-22 13:30:15.051914+00:00,2025-04-22 13:44:15.051904+00:00,839.9999901652336,17.18991509514048,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-22 11:42:15.051898+00:00,2025-04-22 11:59:00.051919+00:00,1005.0000205636024,82.22613741285818,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-22 09:59:15.051904+00:00,2025-04-22 10:11:15.051902+00:00,719.999997317791,9.165948316990647,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-21 22:52:30.051915+00:00,2025-04-21 23:05:15.051910+00:00,764.999994635582,12.66635783668385,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-18 13:19:15.051913+00:00,2025-04-18 13:35:30.051936+00:00,975.0000223517418,76.19598992547085,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-18 00:30:15.051927+00:00,2025-04-18 00:41:15.051928+00:00,660.0000008940697,8.411663592850386,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-25 10:30:00.051915+00:00,2025-04-25 10:46:15.051897+00:00,974.9999821186066,66.55882109870582,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-14 16:45:15.051901+00:00,2025-04-14 16:57:15.051898+00:00,719.999997317791,10.92674613036431,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-14 13:12:15.051898+00:00,2025-04-14 13:26:15.051928+00:00,840.0000303983688,18.75084280090064,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-14 02:08:15.051899+00:00,2025-04-14 02:17:15.051907+00:00,540.000008046627,4.764229139410719,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-23 20:17:15.051907+00:00,2025-04-23 20:33:15.051930+00:00,960.0000232458115,68.44381973845869,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-24 09:11:15.051915+00:00,2025-04-24 09:22:15.051916+00:00,660.0000008940697,7.226397953400091,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-14 23:55:15.051932+00:00,2025-04-15 00:11:15.051915+00:00,959.9999830126762,63.978951028536095,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-24 10:54:15.051909+00:00,2025-04-24 11:10:15.051932+00:00,960.0000232458115,71.58640240707622,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-19 16:35:15.051936+00:00,2025-04-19 16:41:15.051915+00:00,359.9999785423279,2.013183094151118,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-19 08:14:15.051918+00:00,2025-04-19 08:30:15.051901+00:00,959.9999830126762,47.38986709121386,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-19 14:43:15.051935+00:00,2025-04-19 14:56:15.051928+00:00,779.9999937415123,14.551161420299245,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-19 12:55:15.051919+00:00,2025-04-19 13:11:15.051902+00:00,959.9999830126762,81.42471534669002,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-19 11:11:15.051928+00:00,2025-04-19 11:24:15.051922+00:00,779.9999937415123,12.365314532169625,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-19 00:06:15.051933+00:00,2025-04-19 00:17:15.051893+00:00,659.9999606609344,9.410135757953793,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-18 22:18:15.051917+00:00,2025-04-18 22:34:15.051900+00:00,959.9999830126762,85.03705084532547,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-18 20:33:15.051930+00:00,2025-04-18 20:47:00.051921+00:00,824.9999910593033,16.44173443779077,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-18 18:48:15.051903+00:00,2025-04-18 18:55:15.051919+00:00,420.0000151991844,2.4473261083831384,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-18 16:59:15.051931+00:00,2025-04-18 17:05:15.051910+00:00,359.9999785423279,1.8264631873029482,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-18 15:07:15.051929+00:00,2025-04-18 15:21:00.051920+00:00,824.9999910593033,13.756037894589236,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-21 15:46:15.051910+00:00,2025-04-21 15:53:15.051926+00:00,420.0000151991844,2.428576138091913,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-21 19:20:15.051910+00:00,2025-04-21 19:33:30.051902+00:00,794.9999928474426,13.94537395540032,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-18 11:35:30.051922+00:00,2025-04-18 11:48:30.051916+00:00,779.9999937415123,13.523915458185273,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-21 21:05:15.051936+00:00,2025-04-21 21:21:30.051919+00:00,974.9999821186066,78.52646783367277,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-24 21:39:15.051895+00:00,2025-04-24 21:53:15.051926+00:00,840.0000303983688,16.408265814650353,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-24 19:53:00.051913+00:00,2025-04-24 20:09:00.051896+00:00,959.9999830126762,63.82458236720936,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-24 18:08:00.051927+00:00,2025-04-24 18:20:15.051923+00:00,734.9999964237213,11.794829417043694,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-24 16:23:15.051899+00:00,2025-04-24 16:28:15.051921+00:00,300.0000223517418,1.4346954410902242,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-24 14:32:15.051893+00:00,2025-04-24 14:40:15.051905+00:00,480.00001162290573,3.159010444929437,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-24 12:41:15.051928+00:00,2025-04-24 12:55:30.051918+00:00,854.9999892711639,19.195784593388357,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-14 00:19:15.051927+00:00,2025-04-14 00:35:15.051910+00:00,959.9999830126762,59.31978853989151,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-13 22:34:15.051900+00:00,2025-04-13 22:48:15.051930+00:00,840.0000303983688,21.62828688327151,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-13 20:49:15.051913+00:00,2025-04-13 20:57:15.051925+00:00,480.00001162290573,3.6860979261695417,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-13 17:09:15.051895+00:00,2025-04-13 17:21:30.051932+00:00,735.0000366568565,10.296850407831776,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-17 17:24:15.051922+00:00,2025-04-17 17:30:15.051901+00:00,359.9999785423279,1.6535788458917535,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-17 15:32:15.051920+00:00,2025-04-17 15:45:15.051914+00:00,779.9999937415123,12.998356541581794,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-17 13:43:30.051907+00:00,2025-04-17 14:00:15.051927+00:00,1005.0000205636024,71.18506989765633,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-17 11:59:30.051917+00:00,2025-04-17 12:13:15.051908+00:00,824.9999910593033,14.736118409566936,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-17 00:54:30.051921+00:00,2025-04-17 01:05:15.051923+00:00,645.0000017881393,7.450740859822346,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-16 23:06:30.051905+00:00,2025-04-16 23:23:00.051927+00:00,990.0000214576721,74.1250926493203,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-16 21:21:15.051919+00:00,2025-04-16 21:35:15.051910+00:00,839.9999901652336,18.340600942660213,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-16 19:36:15.051933+00:00,2025-04-16 19:44:15.051904+00:00,479.9999713897705,2.89780068613341,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-16 17:48:15.051917+00:00,2025-04-16 17:54:15.051895+00:00,359.9999785423279,1.4944242587598626,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-16 15:56:15.051915+00:00,2025-04-16 16:09:15.051909+00:00,779.9999937415123,12.275620126631022,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-16 14:08:00.051900+00:00,2025-04-16 14:24:15.051922+00:00,975.0000223517418,66.44067632629118,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-16 12:24:00.051910+00:00,2025-04-16 12:37:15.051902+00:00,794.9999928474426,16.00717748508429,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-16 01:19:15.051913+00:00,2025-04-16 01:29:15.051918+00:00,600.0000044703484,6.524297311661481,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-15 23:31:00.051898+00:00,2025-04-15 23:47:15.051920+00:00,975.0000223517418,68.92748168707335,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-15 21:45:15.051914+00:00,2025-04-15 22:00:00.051902+00:00,884.9999874830246,19.37276394552777,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-15 20:01:15.051924+00:00,2025-04-15 20:08:15.051899+00:00,419.9999749660492,3.1452473923580584,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-15 18:13:15.051908+00:00,2025-04-15 18:18:15.051930+00:00,300.0000223517418,1.348903921227911,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-15 16:20:30.051909+00:00,2025-04-15 16:33:15.051903+00:00,764.999994635582,11.585759084431949,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-15 14:32:15.051893+00:00,2025-04-15 14:48:15.051917+00:00,960.0000232458115,61.98868670976936,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-15 12:48:00.051904+00:00,2025-04-15 13:01:30.051896+00:00,809.999991953373,17.343202650532945,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-15 01:43:15.051908+00:00,2025-04-15 01:53:15.051912+00:00,600.0000044703484,5.629612462496876,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-17 19:12:15.051898+00:00,2025-04-17 19:19:15.051913+00:00,420.0000151991844,2.665250064136894,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-17 20:57:15.051925+00:00,2025-04-17 21:11:15.051915+00:00,839.9999901652336,17.365132484171998,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-14 20:25:15.051919+00:00,2025-04-14 20:33:15.051930+00:00,480.00001162290573,3.4079076229345255,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-12 14:00:15.051927+00:00,2025-04-12 14:14:30.051917+00:00,854.9999892711639,21.812468603265724,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-13 15:20:30.051922+00:00,2025-04-13 15:37:00.051903+00:00,989.9999812245369,53.99570718042284,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-13 13:36:15.051933+00:00,2025-04-13 13:50:15.051923+00:00,839.9999901652336,20.237730026410286,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-13 02:32:15.051893+00:00,2025-04-13 02:41:15.051902+00:00,540.000008046627,3.925924489271621,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-13 00:43:30.051920+00:00,2025-04-13 00:59:30.051903+00:00,959.9999830126762,54.96837335241721,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-12 22:58:15.051935+00:00,2025-04-12 23:13:00.051922+00:00,884.9999874830246,22.864002893471262,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-12 21:13:15.051908+00:00,2025-04-12 21:22:15.051916+00:00,540.000008046627,3.9801811310306117,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-12 19:26:15.051928+00:00,2025-04-12 19:31:15.051910+00:00,299.99998211860657,0.9937074125316698,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-12 17:34:15.051927+00:00,2025-04-12 17:46:15.051924+00:00,719.999997317791,9.69452478707725,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-12 15:45:00.051915+00:00,2025-04-12 16:01:15.051897+00:00,974.9999821186066,50.444433184391364,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-12 02:57:15.051925+00:00,2025-04-12 03:04:15.051900+00:00,419.9999749660492,3.1126969098471133,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-17 22:42:15.051911+00:00,2025-04-17 22:58:30.051934+00:00,975.0000223517418,79.51996172323756,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-12 01:08:00.051913+00:00,2025-04-12 01:23:30.051898+00:00,929.9999848008156,50.92881638491818,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-11 23:22:15.051929+00:00,2025-04-11 23:37:15.051916+00:00,899.9999865889549,24.18134664327421,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-11 21:37:15.051902+00:00,2025-04-11 21:46:15.051910+00:00,540.000008046627,4.290586339388831,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-11 19:51:15.051919+00:00,2025-04-11 19:55:15.051905+00:00,239.99998569488525,0.9022947183329812,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-11 17:58:15.051921+00:00,2025-04-11 18:10:15.051919+00:00,719.999997317791,9.11836064960031,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-11 16:09:15.051909+00:00,2025-04-11 16:25:15.051932+00:00,960.0000232458115,47.17162804176706,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-11 14:24:15.051922+00:00,2025-04-11 14:39:15.051909+00:00,899.9999865889549,23.48460848189792,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-14 14:56:15.051928+00:00,2025-04-14 15:12:30.051910+00:00,974.9999821186066,57.840271554312395,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-14 18:37:15.051902+00:00,2025-04-14 18:42:15.051925+00:00,300.0000223517418,1.2169867942680703,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-19 10:00:15.051901+00:00,2025-04-19 10:16:15.051924+00:00,960.0000232458115,54.550195476198255,Tianqi,PA,US,,,,,,
TIANQI-23,2025-03-31 22:26:15.051928+00:00,2025-03-31 22:38:15.051926+00:00,719.999997317791,9.518439460370557,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-19 06:27:15.051898+00:00,2025-04-19 06:43:15.051921+00:00,960.0000232458115,30.877490760302315,Tianqi,PA,US,,,,,,
TIANQI-23,2025-04-05 16:50:15.051923+00:00,2025-04-05 17:05:30.051909+00:00,914.9999856948853,29.078535107918757,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-05 02:11:00.051929+00:00,2025-04-05 02:27:00.051912+00:00,959.9999830126762,58.57057030230635,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-05 00:25:15.051905+00:00,2025-04-05 00:38:15.051899+00:00,779.9999937415123,13.889254016221876,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-04 22:38:15.051926+00:00,2025-04-04 22:48:15.051930+00:00,600.0000044703484,5.941902455329259,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-04 20:49:15.051913+00:00,2025-04-04 21:01:15.051910+00:00,719.999997317791,11.168033917900356,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-04 19:00:15.051901+00:00,2025-04-04 19:16:15.051924+00:00,960.0000232458115,41.868335622147164,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-04 17:14:30.051917+00:00,2025-04-04 17:30:15.051901+00:00,944.9999839067459,31.13543609017262,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-15 18:11:15.051915+00:00,2025-04-15 18:21:15.051919+00:00,600.0000044703484,6.536951215018266,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-15 21:44:15.051918+00:00,2025-04-15 22:00:00.051902+00:00,944.9999839067459,31.086405387639772,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-10 22:02:15.051893+00:00,2025-04-10 22:11:15.051902+00:00,540.000008046627,4.61771423850785,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-07 16:00:30.051900+00:00,2025-04-07 16:16:15.051924+00:00,945.0000241398811,31.38641031182971,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-07 01:23:15.051899+00:00,2025-04-07 01:38:30.051925+00:00,915.0000259280205,32.32332188669522,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-06 23:38:15.051912+00:00,2025-04-06 23:49:15.051913+00:00,660.0000008940697,6.104113068041807,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-06 21:53:15.051926+00:00,2025-04-06 21:56:15.051915+00:00,179.99998927116394,0.6473655428278919,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-06 20:00:15.051927+00:00,2025-04-06 20:11:15.051928+00:00,660.0000008940697,6.590159783601351,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-06 18:10:30.051918+00:00,2025-04-06 18:26:15.051902+00:00,944.9999839067459,34.27950568335521,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-06 16:25:00.051933+00:00,2025-04-06 16:40:15.051919+00:00,914.9999856948853,33.73735562342718,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-06 03:33:15.051917+00:00,2025-04-06 03:48:30.051902+00:00,914.9999856948853,32.4773425800317,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-06 01:47:15.051893+00:00,2025-04-06 02:03:15.051917+00:00,960.0000232458115,34.347391804132364,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-06 00:03:15.051903+00:00,2025-04-06 00:13:15.051908+00:00,600.0000044703484,6.523228359581964,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-05 22:17:15.051920+00:00,2025-04-05 22:21:15.051906+00:00,239.99998569488525,0.6369287478114932,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-05 20:25:15.051919+00:00,2025-04-05 20:35:15.051923+00:00,600.0000044703484,6.148581335431619,Tianqi,GZ,CN,,,,,,
TIANQI-23,2025-04-05 03:57:15.051911+00:00,2025-04-05 04:11:15.051902+00:00,839.9999901652336,20.494228784896986,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-05 18:36:00.051907+00:00,2025-04-05 18:52:00.051930+00:00,960.0000232458115,44.38125693422104,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-01 03:47:30.051906+00:00,2025-04-01 04:03:30.051929+00:00,960.0000232458115,75.58148864401285,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-05 20:24:15.051922+00:00,2025-04-05 20:37:15.051916+00:00,779.9999937415123,11.637366484286153,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-01 00:16:15.051897+00:00,2025-04-01 00:26:15.051902+00:00,600.0000044703484,6.178834788593848,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-03-31 20:37:15.051916+00:00,2025-03-31 20:53:00.051900+00:00,944.9999839067459,33.51557182009733,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-03 23:03:15.051917+00:00,2025-04-03 23:13:15.051921+00:00,600.0000044703484,5.978052169283781,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-04 02:35:15.051923+00:00,2025-04-04 02:51:15.051906+00:00,959.9999830126762,62.42491415565441,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-07 23:12:30.051924+00:00,2025-04-07 23:25:15.051919+00:00,764.999994635582,12.293664713977952,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-04 04:21:15.051906+00:00,2025-04-04 04:35:15.051936+00:00,840.0000303983688,19.04537692013695,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-13 17:11:30.051927+00:00,2025-04-13 17:26:00.051916+00:00,869.9999883770943,17.613876747591867,Tianqi,SH,CN,,,,,,
TIANQI-23,2025-04-07 19:36:00.051934+00:00,2025-04-07 19:49:00.051927+00:00,779.9999937415123,12.650577634805293,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-07 17:47:15.051920+00:00,2025-04-07 18:03:15.051903+00:00,959.9999830126762,50.02859752698531,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-07 16:02:15.051893+00:00,2025-04-07 16:17:15.051920+00:00,900.0000268220901,25.346129537652025,Tianqi,JX,CN,,,,,,
TIANQI-23,2025-04-07 03:08:30.051925+00:00,2025-04-07 03:23:15.051912+00:00,884.9999874830246,23.658162941472494,Tianqi,JX,CN,,,,,,
